DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,BRAND,PACK_SIZE
43288,179,179053,179561,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43325,179,179053,179562,92,WW Crinkle Cut      Chicken 175g,2,3.4,WW,1
43339,179,179053,179563,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43341,179,179053,179564,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43315,179,179066,179664,29,French Fries Potato Chips 175g,2,6,French,1
43392,179,179066,179665,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43425,179,179066,179666,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43526,179,179066,179667,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,Smith,1
43553,179,179066,179668,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43320,179,179096,179876,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43468,179,179096,179877,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,WW,2
43543,179,179096,179878,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43641,179,179096,179879,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43436,179,179103,179919,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43476,179,179103,179920,15,Twisties Cheese     270g,2,9.2,Twisties,2
43513,179,179103,179921,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43594,179,179103,179922,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43494,179,179116,180017,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43519,179,179116,180018,6,RRD Lime & Pepper   165g,2,6,RRD,1
43532,179,179116,180019,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43573,179,179116,180020,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43458,179,179121,180056,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43511,179,179121,180057,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43538,179,179121,180058,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43382,179,179123,180065,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43425,179,179123,180066,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43431,179,179123,180067,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43564,179,179123,180068,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43591,179,179123,180069,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43632,179,179123,180070,54,CCs Original 175g,2,4.2,CCs,1
43469,179,179124,180072,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43488,179,179124,180073,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43495,179,179124,180074,6,RRD Lime & Pepper   165g,2,6,RRD,1
43525,179,179124,180075,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43471,179,179135,180145,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43510,179,179135,180146,22,Thins Chips         Originl saltd 175g,2,6.6,Thins,1
43516,179,179135,180147,71,Twisties Cheese     Burger 250g,2,8.6,Twisties,2
43586,179,179135,180148,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,GrnWves,1
43646,179,179135,180149,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43334,179,179150,180250,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43348,179,179150,180251,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43470,179,179150,180252,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43508,179,179150,180253,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43594,179,179150,180254,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43616,179,179150,180255,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43458,179,179152,180264,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43491,179,179152,180265,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43564,179,179152,180266,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43585,179,179152,180267,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43588,179,179152,180268,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43596,179,179152,180269,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43319,179,179158,180301,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43465,179,179158,180302,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,WW,2
43477,179,179158,180303,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43494,179,179158,180304,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43389,179,179170,180394,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43469,179,179170,180395,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43485,179,179170,180396,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43544,179,179170,180397,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43548,179,179170,180398,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43318,179,179171,180399,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43352,179,179171,180400,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43497,179,179171,180401,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43394,179,179210,180660,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43410,179,179210,180661,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43554,179,179210,180662,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43575,179,179210,180663,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43585,179,179210,180664,54,CCs Original 175g,2,4.2,CCs,1
43646,179,179210,180665,98,NCC Sour Cream &    Garden Chives 175g,2,6,NCC,1
43454,179,179235,180859,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,WW,1
43502,179,179235,180860,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43526,179,179235,180861,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43536,179,179235,180862,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43541,179,179235,180863,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43341,179,179239,180877,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43431,179,179239,180878,46,Kettle Original 175g,2,10.8,Kettle,1
43521,179,179239,180879,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43522,179,179239,180880,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43627,179,179239,180881,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43494,179,179242,180894,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43545,179,179242,180895,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43595,179,179242,180896,15,Twisties Cheese     270g,2,9.2,Twisties,2
43623,179,179242,180897,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43301,179,179245,180911,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43339,179,179245,180913,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43368,179,179245,180914,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43375,179,179245,180915,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43493,179,179245,180916,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43497,179,179245,180917,83,WW D/Style Chip     Sea Salt 200g,2,3.8,WW,2
43638,179,179245,180918,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43376,180,180027,181126,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43451,180,180027,181127,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43538,180,180027,181128,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,Smiths,1
43565,180,180027,181129,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43572,180,180027,181130,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43350,180,180069,181420,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43377,180,180069,181421,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43469,180,180069,181422,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43494,180,180069,181423,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43548,180,180069,181424,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43292,180,180071,181437,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,WW,1
43528,180,180071,181438,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43562,180,180071,181439,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43578,180,180071,181440,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43292,180,180080,181493,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,Smiths,1
43293,180,180080,181494,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43356,180,180080,181496,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43425,180,180080,181497,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43455,180,180080,181498,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43470,180,180080,181499,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43470,180,180080,181499,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43500,180,180080,181500,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,Smiths,1
43533,180,180080,181501,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43550,180,180080,181502,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43579,180,180080,181503,105,Woolworths Cheese   Rings 190g,2,3.6,Woolworths,1
43632,180,180080,181504,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43301,180,180086,181538,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43380,180,180086,181539,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43455,180,180086,181540,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43508,180,180086,181541,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43514,180,180086,181542,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43552,180,180086,181543,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43348,180,180087,181544,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43418,180,180087,181545,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43515,180,180087,181546,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43522,180,180087,181547,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43546,180,180087,181548,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43636,180,180087,181549,5,Natural Chip        Compny SeaSalt175g,2,6,Natural,1
43343,180,180089,181551,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43378,180,180089,181552,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43397,180,180089,181553,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43426,180,180089,181554,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43483,180,180089,181555,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43616,180,180089,181556,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43353,180,180095,181592,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43478,180,180095,181594,110,WW Original Corn    Chips 200g,2,3.8,WW,2
43556,180,180095,181595,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43608,180,180095,181596,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43640,180,180095,181597,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,Smiths,1
43322,180,180116,181741,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6,Natural,1
43347,180,180116,181742,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43367,180,180116,181743,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43401,180,180116,181744,103,RRD Steak &         Chimuchurri 150g,2,5.4,RRD,1
43425,180,180116,181745,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43432,180,180116,181746,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43439,180,180116,181747,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43472,180,180116,181748,5,Natural Chip        Compny SeaSalt175g,2,6,Natural,1
43484,180,180116,181749,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43486,180,180116,181750,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43546,180,180116,181751,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43621,180,180116,181752,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43291,180,180121,181786,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43376,180,180121,181787,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43399,180,180121,181788,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,GrnWves,1
43414,180,180121,181789,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43458,180,180121,181790,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43593,180,180121,181791,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43531,180,180145,181941,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43534,180,180145,181942,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43571,180,180145,181943,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43586,180,180145,181944,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43620,180,180145,181945,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43323,180,180175,182117,54,CCs Original 175g,2,4.2,CCs,1
43369,180,180175,182119,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43424,180,180175,182120,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43477,180,180175,182121,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43521,180,180175,182122,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43589,180,180175,182123,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,Red,1
43622,180,180175,182124,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,Infuzions,7
43632,180,180175,182125,113,Twisties Chicken270g,2,9.2,Twisties,2
43422,180,180182,182177,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43476,180,180182,182178,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43478,180,180182,182179,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43548,180,180182,182180,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43586,180,180182,182181,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43630,180,180182,182182,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,Smiths,1
43323,180,180230,182509,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,Red,1
43416,180,180230,182510,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43505,180,180230,182511,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,GrnWves,1
43509,180,180230,182512,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43511,180,180230,182513,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43581,180,180230,182514,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,Red,1
43610,180,180230,182515,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43642,180,180230,182516,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,Smiths,1
43357,181,181010,182592,46,Kettle Original 175g,2,10.8,Kettle,1
43515,181,181010,182593,113,Twisties Chicken270g,2,9.2,Twisties,2
43368,181,181027,182673,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43369,181,181027,182674,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43513,181,181027,182675,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43419,181,181036,182706,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43485,181,181036,182709,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43312,181,181052,182778,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43352,181,181052,182779,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43411,181,181052,182780,78,Thins Chips Salt &  Vinegar 175g,1,3.3,Thins,1
43598,181,181052,182781,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43293,181,181054,182784,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43335,181,181054,182785,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43337,181,181054,182786,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43416,181,181054,182787,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43425,181,181054,182788,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43532,181,181054,182789,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43362,181,181061,182811,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43470,181,181061,182812,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43523,181,181061,182813,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43598,181,181061,182814,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43463,181,181070,182850,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43517,181,181070,182851,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43353,181,181081,182901,46,Kettle Original 175g,2,10.8,Kettle,1
43618,181,181081,182902,36,Kettle Chilli 175g,2,10.8,Kettle,1
43391,181,181088,182924,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43549,181,181088,182925,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43433,181,181092,182941,34,Pringles Slt Vingar 134g,2,7.4,Pringles,1
43483,181,181092,182942,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43567,181,181092,182943,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43302,181,181152,183195,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43334,181,181152,183196,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43348,181,181152,183197,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43406,181,181152,183198,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43411,181,181152,183199,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43578,181,181152,183200,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43640,181,181152,183201,15,Twisties Cheese     270g,2,9.2,Twisties,2
43629,181,181167,183259,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43315,181,181170,183266,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43320,181,181170,183267,50,Tostitos Lightly    Salted 175g,2,8.8,Tostitos,1
43450,181,181170,183268,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43469,181,181170,183270,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43385,181,181186,183337,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43389,181,181186,183338,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43400,181,181186,183339,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43471,181,181186,183340,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43479,181,181223,183493,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,Kettle,1
43523,181,181223,183494,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43559,181,181223,183495,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43562,181,181223,183496,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43289,181,181243,183576,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43308,181,181243,183577,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43484,181,181243,183579,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43506,181,181243,183580,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43360,181,181250,183601,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43500,181,181250,183602,68,Pringles Chicken    Salt Crips 134g,1,3.7,Pringles,1
43537,181,181250,183603,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43552,181,181250,183604,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43554,181,181250,183605,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43457,181,181253,183613,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43463,181,181253,183614,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43523,181,181253,183615,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43618,181,181253,183616,71,Twisties Cheese     Burger 250g,2,8.6,Twisties,2
43364,181,181268,183676,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43412,181,181268,183677,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43420,181,181268,183678,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43298,181,181306,183828,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43522,181,181306,183829,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43595,181,181306,183830,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43294,181,181319,183889,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43334,181,181319,183890,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43445,181,181319,183891,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43642,181,181319,183893,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43454,181,181338,183973,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43587,181,181338,183974,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43349,181,181351,184029,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43398,181,181351,184030,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43460,181,181351,184031,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43519,181,181351,184032,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43543,181,181351,184033,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43580,181,181351,184034,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43355,181,181358,184059,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43453,181,181358,184060,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43516,181,181358,184061,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43635,181,181358,184063,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43388,181,181370,184113,113,Twisties Chicken270g,2,9.2,Twisties,2
43422,181,181370,184114,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43486,181,181370,184115,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43552,181,181370,184116,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43290,181,181375,184135,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43294,181,181375,184136,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43373,181,181375,184137,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43381,181,181375,184138,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43501,181,181375,184139,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43381,182,182018,184224,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43468,182,182018,184225,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43539,182,182018,184226,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43422,182,182056,184272,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43565,182,182056,184273,34,Pringles Slt Vingar 134g,2,7.4,Pringles,1
43583,182,182064,184283,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43295,182,182079,184302,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43588,182,182079,184303,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
